source_row_id,record_id,chemical_key,facility_id,location_status,coordinate_status,rejection_reason,has_cbi_location,has_cbi_volume
57463,cdr:57463,CASRN:36878203,REDACTED_RECORD:57463,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57464,cdr:57464,CASRN:36878203,REDACTED_RECORD:57464,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57465,cdr:57465,CASRN:67762792,REDACTED_RECORD:57465,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57466,cdr:57466,CASRN:67762792,REDACTED_RECORD:57466,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57467,cdr:57467,CASRN:67762792,REDACTED_RECORD:57467,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57468,cdr:57468,CASRN:67762792,REDACTED_RECORD:57468,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57469,cdr:57469,CASRN:67762792,REDACTED_RECORD:57469,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57470,cdr:57470,CASRN:132983381,REDACTED_RECORD:57470,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57471,cdr:57471,CASRN:132983381,REDACTED_RECORD:57471,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57472,cdr:57472,CASRN:72623860,REDACTED_RECORD:57472,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57473,cdr:57473,CASRN:72623860,REDACTED_RECORD:57473,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57474,cdr:57474,CASRN:72623871,REDACTED_RECORD:57474,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57475,cdr:57475,CASRN:72623871,REDACTED_RECORD:57475,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57476,cdr:57476,CASRN:64742547,REDACTED_RECORD:57476,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57477,cdr:57477,CASRN:64742547,REDACTED_RECORD:57477,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57480,cdr:57480,Accession Number:166677,REDACTED_RECORD:57480,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57481,cdr:57481,CASRN:7757837,REDACTED_RECORD:57481,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57482,cdr:57482,CASRN:7757837,REDACTED_RECORD:57482,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57483,cdr:57483,CASRN:7757837,REDACTED_RECORD:57483,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57484,cdr:57484,CASRN:7757837,REDACTED_RECORD:57484,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57485,cdr:57485,CASRN:7757837,REDACTED_RECORD:57485,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57486,cdr:57486,CASRN:7757837,REDACTED_RECORD:57486,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57487,cdr:57487,CASRN:7757837,REDACTED_RECORD:57487,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57488,cdr:57488,CASRN:7757837,REDACTED_RECORD:57488,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57489,cdr:57489,CASRN:37318313,REDACTED_RECORD:57489,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57490,cdr:57490,CASRN:37318313,REDACTED_RECORD:57490,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57491,cdr:57491,CASRN:37318313,REDACTED_RECORD:57491,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57492,cdr:57492,CASRN:37318313,REDACTED_RECORD:57492,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57493,cdr:57493,CASRN:37318313,REDACTED_RECORD:57493,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57494,cdr:57494,CASRN:37318313,REDACTED_RECORD:57494,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57495,cdr:57495,CASRN:37318313,REDACTED_RECORD:57495,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57496,cdr:57496,CASRN:37318313,REDACTED_RECORD:57496,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57497,cdr:57497,CASRN:140012,REDACTED_RECORD:57497,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57498,cdr:57498,CASRN:140012,REDACTED_RECORD:57498,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57499,cdr:57499,CASRN:140012,REDACTED_RECORD:57499,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57500,cdr:57500,CASRN:140012,REDACTED_RECORD:57500,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57501,cdr:57501,CASRN:140012,REDACTED_RECORD:57501,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57502,cdr:57502,CASRN:140012,REDACTED_RECORD:57502,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57503,cdr:57503,CASRN:140012,REDACTED_RECORD:57503,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57504,cdr:57504,CASRN:140012,REDACTED_RECORD:57504,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57505,cdr:57505,CASRN:7631869,REDACTED_RECORD:57505,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57506,cdr:57506,CASRN:7631869,REDACTED_RECORD:57506,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57507,cdr:57507,CASRN:7631869,REDACTED_RECORD:57507,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57508,cdr:57508,CASRN:7631869,REDACTED_RECORD:57508,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57509,cdr:57509,CASRN:7631869,REDACTED_RECORD:57509,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57510,cdr:57510,CASRN:7631869,REDACTED_RECORD:57510,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57511,cdr:57511,CASRN:7631869,REDACTED_RECORD:57511,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57512,cdr:57512,CASRN:7631869,REDACTED_RECORD:57512,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57513,cdr:57513,Accession Number:166677,REDACTED_RECORD:57513,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
57514,cdr:57514,CASRN:91745583,REDACTED_RECORD:57514,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
57515,cdr:57515,Accession Number:145063,REDACTED_RECORD:57515,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
57516,cdr:57516,CASRN:91745561,REDACTED_RECORD:57516,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
57517,cdr:57517,CASRN:91745583,REDACTED_RECORD:57517,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
57518,cdr:57518,Accession Number:263457,REDACTED_RECORD:57518,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
57519,cdr:57519,CASRN:7440440,REDACTED_RECORD:57519,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57520,cdr:57520,CASRN:7440440,REDACTED_RECORD:57520,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57521,cdr:57521,CASRN:10097286,REDACTED_RECORD:57521,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57522,cdr:57522,CASRN:10097286,REDACTED_RECORD:57522,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57523,cdr:57523,CASRN:554132,REDACTED_RECORD:57523,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57524,cdr:57524,CASRN:177997136,REDACTED_RECORD:57524,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57525,cdr:57525,CASRN:177997136,REDACTED_RECORD:57525,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57526,cdr:57526,CASRN:177997136,REDACTED_RECORD:57526,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57527,cdr:57527,CASRN:7440213,REDACTED_RECORD:57527,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57528,cdr:57528,CASRN:7440213,REDACTED_RECORD:57528,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57529,cdr:57529,CASRN:7439896,REDACTED_RECORD:57529,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57530,cdr:57530,CASRN:7439896,REDACTED_RECORD:57530,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57531,cdr:57531,CASRN:65997173,REDACTED_RECORD:57531,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57532,cdr:57532,CASRN:65997173,REDACTED_RECORD:57532,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57533,cdr:57533,CASRN:7732185,REDACTED_RECORD:57533,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
57534,cdr:57534,Accession Number:263457,REDACTED_RECORD:57534,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
57553,cdr:57553,CASRN:91745561,REDACTED_RECORD:57553,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
57554,cdr:57554,CASRN:91745583,REDACTED_RECORD:57554,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
57555,cdr:57555,Accession Number:263457,REDACTED_RECORD:57555,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
57556,cdr:57556,CASRN:91745583,REDACTED_RECORD:57556,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
57557,cdr:57557,Accession Number:145063,REDACTED_RECORD:57557,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
57558,cdr:57558,Accession Number:166677,REDACTED_RECORD:57558,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
57559,cdr:57559,CASRN:91745561,REDACTED_RECORD:57559,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
57560,cdr:57560,CASRN:91745583,REDACTED_RECORD:57560,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
57561,cdr:57561,Accession Number:263457,REDACTED_RECORD:57561,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
57562,cdr:57562,Accession Number:166677,REDACTED_RECORD:57562,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
57563,cdr:57563,CASRN:65997015,REDACTED_RECORD:57563,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62153,cdr:62153,Accession Number:166677,REDACTED_RECORD:62153,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
62154,cdr:62154,CASRN:112505,REDACTED_RECORD:62154,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62155,cdr:62155,CASRN:23783428,REDACTED_RECORD:62155,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62156,cdr:62156,CASRN:143226,REDACTED_RECORD:62156,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62157,cdr:62157,CASRN:1559348,REDACTED_RECORD:62157,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62158,cdr:62158,CASRN:111466,REDACTED_RECORD:62158,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62159,cdr:62159,CASRN:112276,REDACTED_RECORD:62159,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62160,cdr:62160,CASRN:112607,REDACTED_RECORD:62160,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62204,cdr:62204,Accession Number:263457,REDACTED_RECORD:62204,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
62205,cdr:62205,Accession Number:263457,REDACTED_RECORD:62205,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
62206,cdr:62206,CASRN:65997015,REDACTED_RECORD:62206,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
62207,cdr:62207,CASRN:91745561,REDACTED_RECORD:62207,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
62208,cdr:62208,CASRN:91745583,REDACTED_RECORD:62208,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
62209,cdr:62209,Accession Number:263457,REDACTED_RECORD:62209,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
62210,cdr:62210,CASRN:91745583,REDACTED_RECORD:62210,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
62211,cdr:62211,CASRN:68990487,REDACTED_RECORD:62211,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
62212,cdr:62212,CASRN:91745561,REDACTED_RECORD:62212,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
62213,cdr:62213,CASRN:91745583,REDACTED_RECORD:62213,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
62214,cdr:62214,Accession Number:145063,REDACTED_RECORD:62214,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
62215,cdr:62215,CASRN:30989050,REDACTED_RECORD:62215,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62216,cdr:62216,CASRN:112356,REDACTED_RECORD:62216,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62217,cdr:62217,CASRN:112505,REDACTED_RECORD:62217,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62218,cdr:62218,CASRN:143226,REDACTED_RECORD:62218,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62219,cdr:62219,CASRN:1559348,REDACTED_RECORD:62219,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62220,cdr:62220,CASRN:111466,REDACTED_RECORD:62220,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62221,cdr:62221,CASRN:112276,REDACTED_RECORD:62221,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62222,cdr:62222,CASRN:112607,REDACTED_RECORD:62222,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62223,cdr:62223,CASRN:30989050,REDACTED_RECORD:62223,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62224,cdr:62224,CASRN:112356,REDACTED_RECORD:62224,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62225,cdr:62225,CASRN:23783428,REDACTED_RECORD:62225,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62226,cdr:62226,CASRN:112505,REDACTED_RECORD:62226,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62227,cdr:62227,CASRN:143226,REDACTED_RECORD:62227,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62228,cdr:62228,CASRN:1559348,REDACTED_RECORD:62228,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62229,cdr:62229,CASRN:111466,REDACTED_RECORD:62229,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62230,cdr:62230,CASRN:112276,REDACTED_RECORD:62230,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62231,cdr:62231,CASRN:112607,REDACTED_RECORD:62231,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62232,cdr:62232,CASRN:30989050,REDACTED_RECORD:62232,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62233,cdr:62233,CASRN:112356,REDACTED_RECORD:62233,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62234,cdr:62234,CASRN:23783428,REDACTED_RECORD:62234,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62235,cdr:62235,Accession Number:263457,REDACTED_RECORD:62235,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
62236,cdr:62236,CASRN:91745583,REDACTED_RECORD:62236,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
62237,cdr:62237,CASRN:68990487,REDACTED_RECORD:62237,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
62238,cdr:62238,CASRN:91745561,REDACTED_RECORD:62238,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
62239,cdr:62239,CASRN:91745583,REDACTED_RECORD:62239,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
62240,cdr:62240,CASRN:91745561,REDACTED_RECORD:62240,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
62241,cdr:62241,Accession Number:263457,REDACTED_RECORD:62241,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
62242,cdr:62242,CASRN:91745583,REDACTED_RECORD:62242,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
62243,cdr:62243,CASRN:91745561,REDACTED_RECORD:62243,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
62244,cdr:62244,Accession Number:263457,REDACTED_RECORD:62244,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
62245,cdr:62245,CASRN:91745583,REDACTED_RECORD:62245,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
62246,cdr:62246,CASRN:91745561,REDACTED_RECORD:62246,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
62247,cdr:62247,Accession Number:263457,REDACTED_RECORD:62247,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
62248,cdr:62248,CASRN:64742821,REDACTED_RECORD:62248,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62249,cdr:62249,CASRN:64742810,REDACTED_RECORD:62249,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62250,cdr:62250,Accession Number:263457,REDACTED_RECORD:62250,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
62251,cdr:62251,CASRN:1333864,REDACTED_RECORD:62251,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62252,cdr:62252,CASRN:1333864,REDACTED_RECORD:62252,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62253,cdr:62253,CASRN:6683198,REDACTED_RECORD:62253,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62254,cdr:62254,CASRN:6683198,REDACTED_RECORD:62254,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62299,cdr:62299,Accession Number:224874,REDACTED_RECORD:62299,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
62307,cdr:62307,CASRN:68439510,REDACTED_RECORD:62307,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62308,cdr:62308,CASRN:68439510,REDACTED_RECORD:62308,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62309,cdr:62309,CASRN:7732185,REDACTED_RECORD:62309,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62310,cdr:62310,CASRN:7732185,REDACTED_RECORD:62310,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62311,cdr:62311,CASRN:1302789,REDACTED_RECORD:62311,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62312,cdr:62312,CASRN:9004620,REDACTED_RECORD:62312,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62327,cdr:62327,CASRN:78966,REDACTED_RECORD:62327,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
62328,cdr:62328,CASRN:97503123,REDACTED_RECORD:62328,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
62329,cdr:62329,CASRN:64742525,REDACTED_RECORD:62329,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
62330,cdr:62330,CASRN:64742547,REDACTED_RECORD:62330,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
62331,cdr:62331,CASRN:64742558,REDACTED_RECORD:62331,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
62332,cdr:62332,CASRN:64742569,REDACTED_RECORD:62332,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
62333,cdr:62333,CASRN:64742650,REDACTED_RECORD:62333,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
62334,cdr:62334,CASRN:97503123,REDACTED_RECORD:62334,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62335,cdr:62335,CASRN:68991195,REDACTED_RECORD:62335,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62336,cdr:62336,CASRN:36878203,REDACTED_RECORD:62336,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62337,cdr:62337,CASRN:89347091,REDACTED_RECORD:62337,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62338,cdr:62338,CASRN:68511502,REDACTED_RECORD:62338,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62340,cdr:62340,CASRN:64742956,REDACTED_RECORD:62340,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62345,cdr:62345,CASRN:64742569,REDACTED_RECORD:62345,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
62346,cdr:62346,CASRN:64742547,REDACTED_RECORD:62346,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
62347,cdr:62347,CASRN:84605209,REDACTED_RECORD:62347,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
62348,cdr:62348,CASRN:64742558,REDACTED_RECORD:62348,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
62349,cdr:62349,CASRN:64742650,REDACTED_RECORD:62349,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
62350,cdr:62350,CASRN:89347091,REDACTED_RECORD:62350,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
62351,cdr:62351,CASRN:134758955,REDACTED_RECORD:62351,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
62352,cdr:62352,CASRN:85251714,REDACTED_RECORD:62352,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62353,cdr:62353,CASRN:85251714,REDACTED_RECORD:62353,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62354,cdr:62354,CASRN:85251714,REDACTED_RECORD:62354,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62355,cdr:62355,CASRN:115071,REDACTED_RECORD:62355,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62356,cdr:62356,CASRN:115071,REDACTED_RECORD:62356,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62357,cdr:62357,CASRN:115071,REDACTED_RECORD:62357,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62358,cdr:62358,CASRN:6683198,REDACTED_RECORD:62358,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62359,cdr:62359,CASRN:6683198,REDACTED_RECORD:62359,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62360,cdr:62360,CASRN:6683198,REDACTED_RECORD:62360,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62361,cdr:62361,CASRN:31570044,REDACTED_RECORD:62361,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62362,cdr:62362,CASRN:31570044,REDACTED_RECORD:62362,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62363,cdr:62363,CASRN:31570044,REDACTED_RECORD:62363,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62451,cdr:62451,CASRN:68990487,REDACTED_RECORD:62451,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62452,cdr:62452,CASRN:301020,REDACTED_RECORD:62452,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62453,cdr:62453,CASRN:128370,REDACTED_RECORD:62453,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62454,cdr:62454,CASRN:68937962,REDACTED_RECORD:62454,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
62455,cdr:62455,CASRN:301020,REDACTED_RECORD:62455,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
62456,cdr:62456,CASRN:64742547,REDACTED_RECORD:62456,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62457,cdr:62457,CASRN:64742547,REDACTED_RECORD:62457,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62458,cdr:62458,CASRN:252312984,REDACTED_RECORD:62458,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62459,cdr:62459,CASRN:252312984,REDACTED_RECORD:62459,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62460,cdr:62460,CASRN:252312984,REDACTED_RECORD:62460,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62461,cdr:62461,CASRN:252312984,REDACTED_RECORD:62461,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62462,cdr:62462,CASRN:113706153,REDACTED_RECORD:62462,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62463,cdr:62463,CASRN:113706153,REDACTED_RECORD:62463,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62464,cdr:62464,CASRN:113706153,REDACTED_RECORD:62464,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62465,cdr:62465,CASRN:113706153,REDACTED_RECORD:62465,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62466,cdr:62466,CASRN:36878203,REDACTED_RECORD:62466,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62467,cdr:62467,CASRN:36878203,REDACTED_RECORD:62467,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62468,cdr:62468,CASRN:36878203,REDACTED_RECORD:62468,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62469,cdr:62469,CASRN:36878203,REDACTED_RECORD:62469,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62470,cdr:62470,CASRN:64742547,REDACTED_RECORD:62470,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62471,cdr:62471,CASRN:64742547,REDACTED_RECORD:62471,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62472,cdr:62472,CASRN:64742547,REDACTED_RECORD:62472,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62473,cdr:62473,CASRN:64742547,REDACTED_RECORD:62473,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62474,cdr:62474,CASRN:84605209,REDACTED_RECORD:62474,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62475,cdr:62475,CASRN:84605209,REDACTED_RECORD:62475,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62476,cdr:62476,CASRN:84605209,REDACTED_RECORD:62476,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62477,cdr:62477,CASRN:84605209,REDACTED_RECORD:62477,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62478,cdr:62478,CASRN:64742707,REDACTED_RECORD:62478,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62479,cdr:62479,CASRN:64742707,REDACTED_RECORD:62479,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62480,cdr:62480,CASRN:64742707,REDACTED_RECORD:62480,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62481,cdr:62481,CASRN:64742707,REDACTED_RECORD:62481,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62482,cdr:62482,CASRN:64742547,REDACTED_RECORD:62482,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62483,cdr:62483,CASRN:64742547,REDACTED_RECORD:62483,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62484,cdr:62484,CASRN:64742547,REDACTED_RECORD:62484,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62485,cdr:62485,CASRN:64742547,REDACTED_RECORD:62485,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62486,cdr:62486,CASRN:29385431,REDACTED_RECORD:62486,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62487,cdr:62487,CASRN:64051292,REDACTED_RECORD:62487,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62504,cdr:62504,CASRN:64742525,REDACTED_RECORD:62504,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62505,cdr:62505,CASRN:64742547,REDACTED_RECORD:62505,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62506,cdr:62506,CASRN:64742569,REDACTED_RECORD:62506,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62507,cdr:62507,CASRN:64742650,REDACTED_RECORD:62507,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62508,cdr:62508,CASRN:68411585,REDACTED_RECORD:62508,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62509,cdr:62509,CASRN:722503686,REDACTED_RECORD:62509,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62510,cdr:62510,CASRN:722503686,REDACTED_RECORD:62510,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62511,cdr:62511,CASRN:1928735594,REDACTED_RECORD:62511,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
62512,cdr:62512,CASRN:1928735594,REDACTED_RECORD:62512,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
